Recipient,Office,Contributions(Total),Cycle
"Blackburn, Marsha (R-TN)",House,$255,2018
"Newman, Marie (D-IL)",House,$253,2018
"Baria, David Wayne (D-MS)",Senate,$250,2018
"Esty, Elizabeth (D-CT)",House,$250,2018
"Foster, Bill (D-IL)",House,$250,2018
"Foxx, Virginia (R-NC)",House,$250,2018
"Gaetz, Matt (R-FL)",House,$250,2018
"George, John (D-PA)",House,$250,2018
"Goodrich, Grant (D-OH)",House,$250,2018
"Haaf, Grace (D-IL)",House,$250,2018
"Hurd, Will (R-TX)",House,$250,2018
"Kier, Grant (D-MT)",House,$250,2018
"Neal, Rick (D-OH)",House,$250,2018
"Ratcliffe, John Lee (R-TX)",House,$250,2018
"Reed, Tom (R-NY)",House,$250,2018
"Richardson, David (D-FL)",House,$250,2018
"Santos, Manny (R-CT)",House,$250,2018
"Searcy, Sam (D-NC)",House,$250,2018
"Sullivan, Sue (D-NY)",House,$250,2018
"Barkley, Mike (D-CA)",House,$240,2018
"Hassan, Maggie (D-NH)",Senate,$207,2018
"Forde, Brian (D-CA)",House,$200,2018
"Franken, Al (D-MN)",Senate,$200,2018
"Wild, Susan (D-PA)",House,$182,2018
"DiNicola, Ron (D-PA)",House,$172,2018
"Shapiro, David (D-FL)",House,$172,2018
"Klobuchar, Amy (D-MN)",Senate,$155,2018
"Merkley, Jeff (D-OR)",Senate,$152,2018
"DiMasi, Elaine (D-NY)",House,$150,2018
"Frenette, Kyle (D-WI)",House,$150,2018
"Applegate, Douglas L (D-CA)",House,$130,2018
"Scalise, Steve (R-LA)",House,$130,2018
"Masto, Catherine Cortez (D-NV)",Senate,$129,2018
"Shalala, Donna (D-FL)",House,$116,2018
"Greimel, Tim (D-MI)",House,$110,2018
"Longjohn, Matt (D-MI)",House,$106,2018
"Jayapal, Pramila (D-WA)",House,$105,2018
"Cantwell, Maria (D-WA)",Senate,$100,2018
"Colvin, Jesse (D-MD)",House,$100,2018
"Dunaway, Kelli (D-MO)",House,$100,2018
"Menendez, Robert (D-NJ)",Senate,$100,2018
"Mohammad, Neill (D-IL)",House,$100,2018
"Patel, Sanjay (D-FL)",House,$100,2018
"Sabato, Antonio Jr (R-CA)",House,$90,2018
"Shirley, Liuba Grechen (D-NY)",House,$77,2018
"Fagan, Linsey (D-TX)",House,$75,2018
"London, Cathleen Greenberg (D-ME)",Senate,$75,2018
"McMurray, Nate (D-NY)",House,$67,2018
"Craig, Angie (D-MN)",House,$56,2018
"Jacobsen, Leann (D-IA)",House,$52,2018
"Allen, Kathryn (D-UT)",House,$50,2018
"Canova, Tim (I-FL)",House,$50,2018
"Kennedy, Rick (D-TX)",House,$50,2018
"Lewis, Jennifer (D-VA)",House,$50,2018
"Moulton, Seth (D-MA)",House,$40,2018
"Hagan, Mallory (D-AL)",House,$39,2018
"Myers, Cathy (D-WI)",House,$37,2018
"Peters, Scott (D-CA)",House,$35,2018
"Swalwell, Eric (D-CA)",House,$35,2018
"Horsford, Steven (D-NV)",House,$31,2018
"Pocan, Mark (D-WI)",House,$30,2018
"Mustafa, Sameena (D-IL)",House,$28,2018
"Sedillo Lopez, Antoinette (D-NM)",House,$28,2018
"Wallace, Scott (D-PA)",House,$26,2018
"Schumer, Charles E (D-NY)",Senate,$25,2018
"Stanton, Greg (D-AZ)",House,$25,2018
"Wadkins, Randy (D-MS)",House,$25,2018
"Schakowsky, Jan (D-IL)",House,$22,2018
"Hoyos, Renee (D-TN)",House,$21,2018
"Davidson, DeMarco (D-MO)",House,$20,2018
"Ruiz, Raul (D-CA)",House,$20,2018
"Wyden, Ron (D-OR)",Senate,$18,2018
"Bonamici, Suzanne (D-OR)",House,$17,2018
"Cardenas, Tony (D-CA)",House,$17,2018
"Meng, Grace (D-NY)",House,$17,2018
"Murray, Patty (D-WA)",Senate,$17,2018
"Rice, Kathleen (D-NY)",House,$17,2018
"Shaheen, Jeanne (D-NH)",Senate,$17,2018
"Barzee Flores, Mary (D-FL)",House,$14,2018
"Ryan, Tim (D-OH)",House,$13,2018
"Thomas, Kathi (D-TX)",House,$11,2018
"Durbin, Dick (D-IL)",Senate,$10,2018
"Siegel, Mike (D-TX)",House,$10,2018
"Hayes, Jahana (D-CT)",House,$9,2018
"Bell, Adrienne (D-TX)",House,$6,2018
"Brill, David (D-AZ)",House,$6,2018
"Brown, Lisa (D-WA)",House,$6,2018
"Cunningham, Joe (D-SC)",House,$6,2018
"Litton, Todd (D-TX)",House,$6,2018
"Pappas, Chris (D-NH)",House,$6,2018
"Sanchez, Jana Lynne (D-TX)",House,$6,2018
"Van Drew, Jeff (D-NJ)",House,$6,2018
"Vanostran, Cort (D-MO)",House,$6,2018
"Whitehouse, Sheldon (D-RI)",Senate,$6,2018
"Clark, Anthony (D-IL)",House,$5,2018
"Dingell, Debbie (D-MI)",House,$5,2018
"Kennedy, Joe III (D-MA)",House,$5,2018
"Kihuen, Ruben (D-NV)",House,$5,2018
"Plummer, Letitia (D-TX)",House,$5,2018
"Richardson, Chardo (D-FL)",House,$5,2018
"Rittereiser, Jason (D-WA)",House,$5,2018
"Schultz, Debbie Wasserman (D-FL)",House,$5,2018
"Smith, Sarah (D-WA)",House,$5,2018
"Udall, Tom (D-NM)",Senate,$5,2018
"Wilson, Jenny (D-UT)",Senate,$5,2018
"Perry, Paul (D-PA)",House,$4,2018
"Barragan, Nanette (D-CA)",House,$3,2018
"Bush, Cori (D-MO)",House,$3,2018
Paula Jean Swearengin (D-WV),Senate,$3,2018
"Pressley, Ayanna (D-MA)",House,$3,2018
"Morales, Hector (D-TX)",House,$2,2018
"Adia, Vanessa (D-TX)",House,$1,2018
"Burch, Lorie (D-TX)",House,$1,2018
"Leahy, Patrick (D-VT)",Senate,$1,2018
"Mann, Christine (D-TX)",House,$1,2018
"Vaid, Omar (D-NY)",House,$1,2018
"Clinton, Hillary (D)",Pres,"$-2,700",2018
"Kasich, John (R)",Pres,"$-5,400",2018
