Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
The Glover Park Group LLC,Facebook Inc.,REGISTRATION,,02/03/2012,2012
The Glover Park Group LLC,Facebook Inc.,FIRST QUARTER REPORT,30000.00,04/19/2012,2012
The Glover Park Group LLC,Facebook Inc.,FIRST QUARTER TERMINATION AMENDMENT,30000.00,05/24/2012,2012
The OB-C Group. LLC,Facebook,REGISTRATION,,10/04/2018,2018
"TheGROUP DC, LLC","Facebook, Inc.",FOURTH QUARTER REPORT,40000.00,01/19/2018,2017
"TheGROUP DC, LLC","Facebook, Inc.",FOURTH QUARTER REPORT,50000.00,01/22/2019,2018
"TheGROUP DC, LLC","Facebook, Inc.",FIRST QUARTER REPORT,50000.00,04/19/2018,2018
"TheGROUP DC, LLC","Facebook, Inc.",FIRST QUARTER REPORT,50000.00,04/22/2019,2019
"TheGROUP DC, LLC","Facebook, Inc.",SECOND QUARTER REPORT,50000.00,07/20/2018,2018
"TheGROUP DC, LLC","Facebook, Inc.",THIRD QUARTER REPORT,50000.00,10/22/2018,2018
"TheGROUP DC, LLC","Facebook, Inc.",REGISTRATION,,11/15/2017,2017
