Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"McAllister & Quinn, LLC",IBM,FIRST QUARTER REPORT,45000.00,04/02/2013,2013
"McAllister & Quinn, LLC",IBM,FIRST QUARTER REPORT,30000.00,04/03/2012,2012
"McAllister & Quinn, LLC",IBM,FIRST QUARTER REPORT,30000.00,04/03/2014,2014
"McAllister & Quinn, LLC",IBM,FIRST QUARTER REPORT,30000.00,04/06/2011,2011
"McAllister & Quinn, LLC",IBM,SECOND QUARTER TERMINATION,30000.00,07/01/2014,2014
"McAllister & Quinn, LLC",IBM,SECOND QUARTER REPORT,30000.00,07/02/2012,2012
"McAllister & Quinn, LLC",IBM,SECOND QUARTER REPORT,45000.00,07/11/2013,2013
"McAllister & Quinn, LLC",IBM,SECOND QUARTER REPORT,30000.00,07/15/2011,2011
"McAllister & Quinn, LLC",IBM,THIRD QUARTER REPORT,30000.00,10/12/2011,2011
"McAllister & Quinn, LLC",IBM,THIRD QUARTER REPORT,30000.00,10/15/2012,2012
"McAllister & Quinn, LLC",IBM,THIRD QUARTER REPORT,45000.00,10/21/2013,2013
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,YEAR-END TERMINATION,72500.00,02/14/2007,2006
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,YEAR-END REPORT,150000.00,02/22/2005,2004
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,YEAR-END REPORT,188000.00,02/23/2006,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,REGISTRATION,,07/02/2004,2004
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,MID-YEAR REPORT,150000.00,08/15/2005,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,MID-YEAR REPORT,40000.00,08/19/2004,2004
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",IBM,MID-YEAR REPORT,250000.00,08/23/2006,2006
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",IBM,YEAR-END REPORT,87419.00,02/10/2007,2006
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",IBM,YEAR-END TERMINATION,100000.00,02/14/2008,2007
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",IBM,MID-YEAR REPORT,119643.00,08/08/2007,2007
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",IBM,REGISTRATION,,09/18/2006,2006
POWELL GOLDSTEIN LLP,IBM CORP,YEAR-END REPORT,20000.00,02/14/2002,2001
POWELL GOLDSTEIN LLP,IBM CORP,YEAR-END TERMINATION (NO ACTIVITY),,02/14/2005,2004
POWELL GOLDSTEIN LLP,IBM CORP,MID-YEAR REPORT,,08/14/2001,2001
POWELL GOLDSTEIN LLP,IBM CORP,REGISTRATION,,08/14/2001,2001
POWELL GOLDSTEIN LLP,IBM CORP,MID-YEAR TERMINATION,,08/14/2002,2002
PRICEWATERHOUSECOOPERS,IBM,YEAR-END REPORT,120000.00,02/21/2001,2000
PRICEWATERHOUSECOOPERS,IBM,YEAR-END REPORT,120000.00,02/22/2000,1999
PRICEWATERHOUSECOOPERS,IBM,YEAR-END REPORT,120000.00,07/29/2002,2001
PRICEWATERHOUSECOOPERS,IBM,MID-YEAR TERMINATION,40000.00,07/31/2002,2002
PRICEWATERHOUSECOOPERS,IBM,MID-YEAR REPORT,120000.00,08/17/2001,2001
PRICEWATERHOUSECOOPERS,IBM,MID-YEAR REPORT,120000.00,08/18/1999,1999
PRICEWATERHOUSECOOPERS,IBM,MID-YEAR REPORT,120000.00,08/18/2000,2000
Prime Policy Group,IBM Corporation,FOURTH QUARTER REPORT,70000.00,01/17/2012,2011
Prime Policy Group,IBM Corporation,FOURTH QUARTER REPORT,60000.00,01/17/2013,2012
Prime Policy Group,IBM Corporation,FOURTH QUARTER REPORT,20000.00,01/17/2014,2013
Prime Policy Group,IBM Corporation,FOURTH QUARTER REPORT,30000.00,01/20/2015,2014
Prime Policy Group,IBM Corporation,FIRST QUARTER TERMINATION (NO ACTIVITY),,04/14/2015,2015
Prime Policy Group,IBM Corporation,FIRST QUARTER REPORT,20000.00,04/15/2014,2014
Prime Policy Group,IBM Corporation,FIRST QUARTER REPORT,60000.00,04/18/2012,2012
Prime Policy Group,IBM Corporation,FIRST QUARTER REPORT,50000.00,04/22/2013,2013
Prime Policy Group,IBM Corporation,SECOND QUARTER REPORT,60000.00,07/17/2012,2012
Prime Policy Group,IBM Corporation,SECOND QUARTER REPORT,50000.00,07/18/2013,2013
Prime Policy Group,IBM Corporation,SECOND QUARTER REPORT,20000.00,07/18/2014,2014
Prime Policy Group,IBM Corporation,SECOND QUARTER REPORT,20000.00,07/18/2014,2014
Prime Policy Group,IBM Corporation,REGISTRATION,,08/02/2011,2011
Prime Policy Group,IBM Corporation,THIRD QUARTER REPORT,60000.00,10/16/2012,2012
Prime Policy Group,IBM Corporation,THIRD QUARTER REPORT,20000.00,10/17/2013,2013
Prime Policy Group,IBM Corporation,THIRD QUARTER REPORT,30000.00,10/17/2014,2014
Prime Policy Group,IBM Corporation,THIRD QUARTER REPORT,70000.00,10/20/2011,2011
"Robison International, Inc.",IBM CORPORATION,FOURTH QUARTER REPORT,40000.00,01/16/2009,2008
"Robison International, Inc.",IBM CORPORATION,FOURTH QUARTER (NO ACTIVITY),,01/16/2013,2012
"Robison International, Inc.",IBM CORPORATION,FOURTH QUARTER REPORT,30000.00,01/18/2012,2011
"Robison International, Inc.",IBM CORPORATION,FOURTH QUARTER REPORT,60000.00,01/20/2010,2009
"Robison International, Inc.",IBM CORPORATION,FOURTH QUARTER REPORT,30000.00,01/20/2011,2010
"Robison International, Inc.",IBM CORPORATION,REGISTRATION,,02/09/2006,2005
"Robison International, Inc.",IBM CORPORATION,YEAR-END REPORT,80000.00,02/13/2007,2006
"Robison International, Inc.",IBM CORPORATION,YEAR-END REPORT,80000.00,02/13/2008,2007
"Robison International, Inc.",IBM CORPORATION,YEAR-END (NO ACTIVITY),,02/14/2006,2005
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER TERMINATION (NO ACTIVITY),,04/10/2013,2013
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER REPORT,40000.00,04/17/2009,2009
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER REPORT,40000.00,04/18/2008,2008
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER REPORT,40000.00,04/18/2011,2011
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER REPORT,10000.00,04/18/2012,2012
"Robison International, Inc.",IBM CORPORATION,FIRST QUARTER REPORT,60000.00,04/19/2010,2010
"Robison International, Inc.",IBM CORPORATION,SECOND QUARTER REPORT,40000.00,07/17/2009,2009
"Robison International, Inc.",IBM CORPORATION,SECOND QUARTER REPORT,40000.00,07/18/2008,2008
"Robison International, Inc.",IBM CORPORATION,SECOND QUARTER REPORT,10000.00,07/19/2012,2012
"Robison International, Inc.",IBM CORPORATION,SECOND QUARTER REPORT,30000.00,07/20/2010,2010
"Robison International, Inc.",IBM CORPORATION,SECOND QUARTER REPORT,40000.00,07/20/2011,2011
"Robison International, Inc.",IBM CORPORATION,MID-YEAR REPORT,80000.00,08/14/2006,2006
"Robison International, Inc.",IBM CORPORATION,MID-YEAR REPORT,80000.00,08/14/2007,2007
"Robison International, Inc.",IBM CORPORATION,THIRD QUARTER REPORT,60000.00,10/13/2009,2009
"Robison International, Inc.",IBM CORPORATION,THIRD QUARTER REPORT,40000.00,10/14/2011,2011
"Robison International, Inc.",IBM CORPORATION,THIRD QUARTER REPORT,,10/17/2012,2012
"Robison International, Inc.",IBM CORPORATION,THIRD QUARTER REPORT,30000.00,10/18/2010,2010
"Robison International, Inc.",IBM CORPORATION,THIRD QUARTER REPORT,40000.00,10/20/2008,2008
Rose & Hefner Consulting Co.,IBM,YEAR-END REPORT,20000.00,02/14/2000,1999
Rose & Hefner Consulting Co.,IBM,YEAR-END REPORT,,02/14/2000,2000
Rose & Hefner Consulting Co.,IBM,YEAR-END TERMINATION,,03/26/2002,2001
Rose & Hefner Consulting Co.,IBM,MID-YEAR REPORT,20000.00,08/09/1999,1999
Rose & Hefner Consulting Co.,IBM,MID-YEAR REPORT,,08/17/2000,2000
Rose & Hefner Consulting Co.,IBM,MID-YEAR REPORT,,08/17/2001,2001
Sidley Austin LLP,IBM COPORATION,YEAR-END REPORT,100000.00,02/13/2004,2003
Sidley Austin LLP,IBM COPORATION,YEAR-END (NO ACTIVITY),,02/13/2005,2004
Sidley Austin LLP,IBM COPORATION,YEAR-END REPORT,20000.00,02/14/2003,2002
Sidley Austin LLP,IBM COPORATION,YEAR-END (NO ACTIVITY),,02/14/2006,2005
Sidley Austin LLP,IBM COPORATION,MID-YEAR AMENDMENT (NO ACTIVITY),,02/26/2003,2002
Sidley Austin LLP,IBM COPORATION,REGISTRATION,,07/15/2002,2002
Sidley Austin LLP,IBM COPORATION,MID-YEAR (NO ACTIVITY),,08/11/2005,2005
Sidley Austin LLP,IBM COPORATION,MID-YEAR TERMINATION (NO ACTIVITY),,08/11/2006,2006
Sidley Austin LLP,IBM COPORATION,MID-YEAR AMENDMENT (NO ACTIVITY),,08/13/2004,2004
Sidley Austin LLP,IBM COPORATION,MID-YEAR REPORT,,08/13/2004,2004
Sidley Austin LLP,IBM COPORATION,MID-YEAR (NO ACTIVITY),,08/14/2002,2002
Sidley Austin LLP,IBM COPORATION,MID-YEAR REPORT,,08/14/2003,2003
Van Scoyoc Associates,IBM,FOURTH QUARTER REPORT,70000.00,01/18/2010,2009
Van Scoyoc Associates,IBM,FOURTH QUARTER REPORT,70000.00,01/18/2011,2010
Van Scoyoc Associates,IBM,FOURTH QUARTER REPORT,70000.00,01/19/2012,2011
Van Scoyoc Associates,IBM,REGISTRATION,,03/03/2009,2009
Van Scoyoc Associates,IBM,FIRST QUARTER REPORT,20000.00,04/14/2009,2009
Van Scoyoc Associates,IBM,FIRST QUARTER REPORT,50000.00,04/18/2012,2012
Van Scoyoc Associates,IBM,FIRST QUARTER REPORT,60000.00,04/20/2010,2010
Van Scoyoc Associates,IBM,FIRST QUARTER REPORT,60000.00,04/20/2011,2011
Van Scoyoc Associates,IBM,FIRST QUARTER AMENDMENT,20000.00,06/29/2009,2009
Van Scoyoc Associates,IBM,SECOND QUARTER REPORT,60000.00,07/15/2009,2009
Van Scoyoc Associates,IBM,SECOND QUARTER REPORT,50000.00,07/17/2012,2012
Van Scoyoc Associates,IBM,SECOND QUARTER REPORT,60000.00,07/19/2010,2010
Van Scoyoc Associates,IBM,SECOND QUARTER REPORT,60000.00,07/19/2011,2011
Van Scoyoc Associates,IBM,THIRD QUARTER REPORT,60000.00,10/15/2009,2009
Van Scoyoc Associates,IBM,THIRD QUARTER TERMINATION,50000.00,10/18/2012,2012
Van Scoyoc Associates,IBM,THIRD QUARTER REPORT,60000.00,10/19/2010,2010
Van Scoyoc Associates,IBM,THIRD QUARTER REPORT,60000.00,10/19/2011,2011
