Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Morgan, Lewis & Bockius, LLP",eBay Inc.,THIRD QUARTER REPORT,20000.00,10/23/2018,2018
"Morrison & Foerster, LLP",EBAY,YEAR-END TERMINATION (NO ACTIVITY),,02/14/2000,1999
"Morrison & Foerster, LLP",EBAY,MID-YEAR REPORT,,08/16/1999,1999
Off Hill Strategies L.L.C.,eBay,FOURTH QUARTER REPORT,15000.00,01/19/2015,2014
Off Hill Strategies L.L.C.,eBay,FOURTH QUARTER REPORT,15000.00,01/20/2016,2015
Off Hill Strategies L.L.C.,eBay,FOURTH QUARTER REPORT,15000.00,01/22/2018,2017
Off Hill Strategies L.L.C.,eBay,FOURTH QUARTER REPORT,15000.00,01/22/2019,2018
Off Hill Strategies L.L.C.,eBay,FOURTH QUARTER REPORT,15000.00,01/23/2017,2016
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER TERMINATION (NO ACTIVITY),,01/29/2019,2019
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER AMENDMENT,15000.00,04/15/2015,2015
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER AMENDMENT,15000.00,04/15/2015,2015
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER REPORT,15000.00,04/15/2015,2015
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER REPORT,15000.00,04/20/2016,2016
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER REPORT,15000.00,04/20/2017,2017
Off Hill Strategies L.L.C.,eBay,FIRST QUARTER REPORT,15000.00,04/21/2018,2018
Off Hill Strategies L.L.C.,eBay,REGISTRATION,,06/28/2014,2014
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,15000.00,07/17/2015,2015
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,15000.00,07/20/2016,2016
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,15000.00,07/20/2017,2017
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,15000.00,07/20/2018,2018
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,5000.00,07/21/2014,2014
Off Hill Strategies L.L.C.,eBay,SECOND QUARTER REPORT,5000.00,07/23/2014,2014
Off Hill Strategies L.L.C.,eBay,THIRD QUARTER REPORT,15000.00,10/17/2014,2014
Off Hill Strategies L.L.C.,eBay,THIRD QUARTER REPORT,15000.00,10/20/2015,2015
Off Hill Strategies L.L.C.,eBay,THIRD QUARTER REPORT,15000.00,10/20/2016,2016
Off Hill Strategies L.L.C.,eBay,THIRD QUARTER REPORT,15000.00,10/20/2017,2017
Off Hill Strategies L.L.C.,eBay,THIRD QUARTER REPORT,15000.00,10/22/2018,2018
"PODESTA GROUP, INC.",EBAY,YEAR-END REPORT,40000.00,02/14/2001,2000
"PODESTA GROUP, INC.",EBAY,YEAR-END REPORT,400000.00,02/14/2002,2001
"PODESTA GROUP, INC.",EBAY,YEAR-END REPORT,40000.00,02/14/2003,2002
"PODESTA GROUP, INC.",EBAY,YEAR-END TERMINATION,,02/16/2006,2003
"PODESTA GROUP, INC.",EBAY,REGISTRATION,,07/10/2000,2000
"PODESTA GROUP, INC.",EBAY,MID-YEAR REPORT,,08/14/2000,2000
"PODESTA GROUP, INC.",EBAY,MID-YEAR REPORT,20000.00,08/14/2001,2001
"PODESTA GROUP, INC.",EBAY,MID-YEAR REPORT,60000.00,08/14/2002,2002
"PODESTA GROUP, INC.",EBAY,MID-YEAR REPORT,20000.00,08/14/2003,2003
POWERSTRATEGIES,EBAY,YEAR-END TERMINATION,20000.00,04/03/2003,2002
POWERSTRATEGIES,EBAY,REGISTRATION,,05/22/2002,2002
POWERSTRATEGIES,EBAY,MID-YEAR REPORT,20000.00,08/19/2002,2002
Ricchetti Incorporated,EBAY,REGISTRATION,,02/11/2005,2005
Ricchetti Incorporated,EBAY,MID-YEAR TERMINATION,50000.00,08/04/2005,2005
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,,02/15/2001,2000
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,,02/25/2003,2002
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,20000.00,02/25/2005,2004
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,20000.00,03/02/2006,2005
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,40000.00,03/06/2002,2001
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END REPORT,60000.00,04/13/2004,2003
SMITH STRONG & SCHLESINGER,EBAY INC,REGISTRATION AMENDMENT,,04/25/2001,2001
SMITH STRONG & SCHLESINGER,EBAY INC,YEAR-END AMENDMENT,,06/28/2001,2000
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR REPORT,20000.00,08/14/2003,2003
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR REPORT,20000.00,08/15/2001,2001
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR TERMINATION,,08/15/2006,2006
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR REPORT,20000.00,08/19/2004,2004
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR REPORT,20000.00,08/20/2002,2002
SMITH STRONG & SCHLESINGER,EBAY INC,MID-YEAR REPORT,20000.00,08/23/2005,2005
SMITH STRONG & SCHLESINGER,EBAY INC,REGISTRATION,,12/06/2000,2000
TeleMedia Policy Corp.,Ebay,FOURTH QUARTER REPORT,30000.00,01/18/2009,2008
TeleMedia Policy Corp.,Ebay,YEAR-END REPORT,70000.00,02/09/2008,2007
TeleMedia Policy Corp.,Ebay,YEAR-END REPORT,60000.00,02/10/2007,2006
TeleMedia Policy Corp.,Ebay,FIRST QUARTER REPORT,30000.00,04/20/2009,2009
TeleMedia Policy Corp.,Ebay,FIRST QUARTER REPORT,30000.00,04/21/2008,2008
TeleMedia Policy Corp.,Ebay,YEAR-END REPORT,40000.00,05/15/2006,2005
TeleMedia Policy Corp.,Ebay,SECOND QUARTER REPORT,30000.00,07/20/2009,2009
TeleMedia Policy Corp.,Ebay,SECOND QUARTER REPORT,30000.00,07/21/2008,2008
TeleMedia Policy Corp.,Ebay,MID-YEAR REPORT,60000.00,08/01/2007,2007
TeleMedia Policy Corp.,Ebay,MID-YEAR REPORT,60000.00,08/04/2006,2006
TeleMedia Policy Corp.,Ebay,THIRD QUARTER TERMINATION,20000.00,10/19/2009,2009
TeleMedia Policy Corp.,Ebay,THIRD QUARTER REPORT,30000.00,10/20/2008,2008
TeleMedia Policy Corp.,Ebay,REGISTRATION,,12/30/2005,2005
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,20000.00,01/14/2013,2012
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,20000.00,01/20/2015,2014
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,20000.00,01/20/2016,2015
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,20000.00,01/21/2014,2013
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,30000.00,01/22/2018,2017
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,30000.00,01/22/2019,2018
"The Gibson Group, LLC","eBay, Inc.",FOURTH QUARTER REPORT,30000.00,01/23/2017,2016
"The Gibson Group, LLC","eBay, Inc.",REGISTRATION,,01/25/2012,2012
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,20000.00,04/17/2013,2013
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,20000.00,04/18/2012,2012
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,20000.00,04/20/2015,2015
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2016,2016
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2017,2017
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2018,2018
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,20000.00,04/21/2014,2014
"The Gibson Group, LLC","eBay, Inc.",FIRST QUARTER REPORT,30000.00,04/22/2019,2019
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,20000.00,07/18/2012,2012
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,20000.00,07/20/2015,2015
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,30000.00,07/20/2016,2016
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,30000.00,07/20/2017,2017
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,30000.00,07/20/2018,2018
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,20000.00,07/21/2014,2014
"The Gibson Group, LLC","eBay, Inc.",SECOND QUARTER REPORT,20000.00,07/22/2013,2013
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,20000.00,10/12/2012,2012
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,20000.00,10/20/2014,2014
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,20000.00,10/20/2015,2015
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,30000.00,10/20/2016,2016
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,30000.00,10/20/2017,2017
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,20000.00,10/21/2013,2013
"The Gibson Group, LLC","eBay, Inc.",THIRD QUARTER REPORT,30000.00,10/22/2018,2018
"The JBH Group, LLC",eBay Inc.,FOURTH QUARTER TERMINATION,20000.00,01/17/2014,2013
"The JBH Group, LLC",eBay Inc.,FOURTH QUARTER REPORT,20000.00,01/19/2012,2011
"The JBH Group, LLC",eBay Inc.,FOURTH QUARTER REPORT,20000.00,01/23/2013,2012
"The JBH Group, LLC",eBay Inc.,FIRST QUARTER REPORT,20000.00,04/19/2012,2012
"The JBH Group, LLC",eBay Inc.,FIRST QUARTER REPORT,20000.00,04/19/2013,2013
"The JBH Group, LLC",eBay Inc.,REGISTRATION,,06/01/2011,2011
"The JBH Group, LLC",eBay Inc.,SECOND QUARTER REPORT,10000.00,07/18/2011,2011
"The JBH Group, LLC",eBay Inc.,SECOND QUARTER REPORT,20000.00,07/18/2012,2012
"The JBH Group, LLC",eBay Inc.,SECOND QUARTER REPORT,20000.00,07/19/2013,2013
"The JBH Group, LLC",eBay Inc.,THIRD QUARTER REPORT,20000.00,10/18/2013,2013
"The JBH Group, LLC",eBay Inc.,THIRD QUARTER REPORT,20000.00,10/19/2011,2011
"The JBH Group, LLC",eBay Inc.,THIRD QUARTER REPORT,20000.00,10/22/2012,2012
Thorn Run Partners,eBay,FOURTH QUARTER REPORT,30000.00,01/16/2015,2014
Thorn Run Partners,eBay,FOURTH QUARTER REPORT,50000.00,01/16/2017,2016
Thorn Run Partners,eBay,FOURTH QUARTER REPORT,20000.00,01/17/2016,2015
Thorn Run Partners,eBay,FOURTH QUARTER REPORT,60000.00,01/19/2019,2018
Thorn Run Partners,eBay,FOURTH QUARTER REPORT,60000.00,01/20/2018,2017
Thorn Run Partners,eBay,FIRST QUARTER REPORT,30000.00,04/16/2015,2015
Thorn Run Partners,eBay,FIRST QUARTER REPORT,60000.00,04/17/2017,2017
Thorn Run Partners,eBay,FIRST QUARTER REPORT,60000.00,04/17/2019,2019
Thorn Run Partners,eBay,FIRST QUARTER REPORT,50000.00,04/19/2016,2016
Thorn Run Partners,eBay,FIRST QUARTER REPORT,60000.00,04/19/2018,2018
Thorn Run Partners,eBay,REGISTRATION,,07/07/2014,2014
Thorn Run Partners,eBay,SECOND QUARTER REPORT,30000.00,07/16/2015,2015
Thorn Run Partners,eBay,SECOND QUARTER REPORT,10000.00,07/17/2014,2014
Thorn Run Partners,eBay,SECOND QUARTER REPORT,50000.00,07/18/2016,2016
Thorn Run Partners,eBay,SECOND QUARTER REPORT,60000.00,07/18/2017,2017
Thorn Run Partners,eBay,SECOND QUARTER REPORT,60000.00,07/18/2018,2018
Thorn Run Partners,eBay,THIRD QUARTER REPORT,30000.00,10/16/2014,2014
Thorn Run Partners,eBay,THIRD QUARTER REPORT,10000.00,10/16/2015,2015
Thorn Run Partners,eBay,THIRD QUARTER REPORT,50000.00,10/18/2016,2016
Thorn Run Partners,eBay,THIRD QUARTER REPORT,60000.00,10/19/2017,2017
Thorn Run Partners,eBay,THIRD QUARTER REPORT,60000.00,10/19/2018,2018
"Three Bridges Advisors, Inc.","Ebay, Inc.",REGISTRATION,,03/04/2013,2013
"Three Bridges Advisors, Inc.","Ebay, Inc.",FIRST QUARTER TERMINATION,10000.00,04/19/2013,2013
Valerie Morse White Consulting,EBAY INC (PAYPAL),FOURTH QUARTER REPORT,20000.00,01/17/2010,2009
Valerie Morse White Consulting,EBAY INC (PAYPAL),FOURTH QUARTER REPORT,20000.00,01/17/2011,2010
Valerie Morse White Consulting,EBAY INC (PAYPAL),REGISTRATION,,02/10/2009,2009
Valerie Morse White Consulting,EBAY INC (PAYPAL),REGISTRATION,,02/10/2009,2009
Valerie Morse White Consulting,EBAY INC (PAYPAL),FIRST QUARTER REPORT,20000.00,04/06/2010,2010
Valerie Morse White Consulting,EBAY INC (PAYPAL),FIRST QUARTER TERMINATION,20000.00,04/06/2011,2011
Valerie Morse White Consulting,EBAY INC (PAYPAL),FIRST QUARTER REPORT,20000.00,04/19/2009,2009
Valerie Morse White Consulting,EBAY INC (PAYPAL),SECOND QUARTER REPORT,20000.00,07/02/2010,2010
Valerie Morse White Consulting,EBAY INC (PAYPAL),SECOND QUARTER REPORT,20000.00,07/20/2009,2009
Valerie Morse White Consulting,EBAY INC (PAYPAL),THIRD QUARTER REPORT,20000.00,10/07/2010,2010
Valerie Morse White Consulting,EBAY INC (PAYPAL),THIRD QUARTER REPORT,20000.00,10/19/2009,2009
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,FOURTH QUARTER (NO ACTIVITY),,01/20/2015,2014
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,FOURTH QUARTER REPORT,20000.00,01/21/2014,2013
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,FIRST QUARTER (NO ACTIVITY),,04/20/2015,2015
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,FIRST QUARTER (NO ACTIVITY),,04/21/2014,2014
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,REGISTRATION,,06/27/2013,2013
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,SECOND QUARTER TERMINATION (NO ACTIVITY),,07/20/2015,2015
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,SECOND QUARTER (NO ACTIVITY),,07/21/2014,2014
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,SECOND QUARTER REPORT,20000.00,07/22/2013,2013
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,THIRD QUARTER (NO ACTIVITY),,10/20/2014,2014
"Wexler | Walker, a unit of Hill+Knowlton Strategies, LLC",eBay Inc.,THIRD QUARTER REPORT,50000.00,10/21/2013,2013
