Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
Squire Patton Boggs,Amazon.com,FOURTH QUARTER REPORT,130000.00,01/29/2013,2012
Squire Patton Boggs,Amazon.com,FIRST QUARTER REPORT,360000.00,04/16/2014,2014
Squire Patton Boggs,Amazon.com,FIRST QUARTER REPORT,80000.00,04/16/2015,2015
Squire Patton Boggs,Amazon.com,FIRST QUARTER TERMINATION,80000.00,04/16/2018,2018
Squire Patton Boggs,Amazon.com,FIRST QUARTER REPORT,80000.00,04/19/2016,2016
Squire Patton Boggs,Amazon.com,FIRST QUARTER REPORT,220000.00,04/20/2013,2013
Squire Patton Boggs,Amazon.com,FIRST QUARTER REPORT,100000.00,04/20/2017,2017
Squire Patton Boggs,Amazon.com,SECOND QUARTER REPORT,80000.00,07/16/2015,2015
Squire Patton Boggs,Amazon.com,SECOND QUARTER REPORT,110000.00,07/17/2017,2017
Squire Patton Boggs,Amazon.com,SECOND QUARTER REPORT,130000.00,07/18/2014,2014
Squire Patton Boggs,Amazon.com,SECOND QUARTER REPORT,80000.00,07/19/2016,2016
Squire Patton Boggs,Amazon.com,SECOND QUARTER REPORT,150000.00,07/20/2013,2013
Squire Patton Boggs,Amazon.com,THIRD QUARTER REPORT,150000.00,10/09/2013,2013
Squire Patton Boggs,Amazon.com,THIRD QUARTER REPORT,80000.00,10/16/2014,2014
Squire Patton Boggs,Amazon.com,THIRD QUARTER REPORT,80000.00,10/17/2016,2016
Squire Patton Boggs,Amazon.com,THIRD QUARTER REPORT,110000.00,10/17/2017,2017
Squire Patton Boggs,Amazon.com,THIRD QUARTER REPORT,80000.00,10/20/2015,2015
Subject Matter (fka Elmendorf Ryan),"Amazon.com Services, Inc.",REGISTRATION,,02/08/2019,2019
Subject Matter (fka Elmendorf Ryan),"Amazon.com Services, Inc.",FIRST QUARTER REPORT,60000.00,04/22/2019,2019
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,40000.00,01/04/2012,2011
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,40000.00,01/16/2014,2013
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,50000.00,01/16/2016,2015
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,30000.00,01/17/2011,2010
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,40000.00,01/17/2013,2012
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,40000.00,01/18/2015,2014
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,40000.00,01/20/2012,2011
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,50000.00,01/21/2017,2016
"TwinLogic Strategies, LLP",Amazon.com,FOURTH QUARTER REPORT,50000.00,01/21/2018,2017
"TwinLogic Strategies, LLP",Amazon.com,REGISTRATION,,03/19/2010,2010
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,50000.00,04/12/2016,2016
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,50000.00,04/18/2017,2017
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,50000.00,04/19/2018,2018
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER AMENDMENT,,04/20/2010,2010
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,20000.00,04/20/2010,2010
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,40000.00,04/20/2011,2011
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,40000.00,04/20/2012,2012
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,40000.00,04/20/2015,2015
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,40000.00,04/21/2013,2013
"TwinLogic Strategies, LLP",Amazon.com,FIRST QUARTER REPORT,40000.00,04/21/2014,2014
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,40000.00,07/17/2013,2013
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,50000.00,07/17/2015,2015
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,50000.00,07/18/2018,2018
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,40000.00,07/19/2012,2012
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,50000.00,07/19/2016,2016
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,,07/20/2010,2010
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,40000.00,07/20/2011,2011
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,40000.00,07/20/2014,2014
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,50000.00,07/20/2017,2017
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER AMENDMENT,50000.00,07/31/2018,2016
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,50000.00,10/15/2015,2015
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,50000.00,10/18/2017,2017
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,50000.00,10/19/2016,2016
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER TERMINATION,50000.00,10/19/2018,2018
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,20000.00,10/20/2010,2010
"TwinLogic Strategies, LLP",Amazon.com,SECOND QUARTER REPORT,40000.00,10/20/2013,2013
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,40000.00,10/20/2014,2014
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER REPORT,40000.00,10/21/2012,2012
"TwinLogic Strategies, LLP",Amazon.com,THIRD QUARTER AMENDMENT,40000.00,10/21/2013,2013
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FOURTH QUARTER REPORT,40000.00,01/17/2018,2017
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FOURTH QUARTER REPORT,40000.00,01/18/2017,2016
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FOURTH QUARTER REPORT,40000.00,01/18/2019,2018
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FOURTH QUARTER REPORT,40000.00,01/20/2015,2014
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FOURTH QUARTER REPORT,40000.00,01/20/2016,2015
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,REGISTRATION,,02/21/2014,2014
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/15/2016,2016
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/17/2018,2018
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/18/2019,2019
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/20/2015,2015
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/20/2017,2017
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,FIRST QUARTER REPORT,40000.00,04/21/2014,2014
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,SECOND QUARTER REPORT,40000.00,07/10/2014,2014
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,SECOND QUARTER REPORT,40000.00,07/15/2015,2015
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,SECOND QUARTER REPORT,40000.00,07/16/2018,2018
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,SECOND QUARTER REPORT,40000.00,07/18/2016,2016
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,SECOND QUARTER REPORT,40000.00,07/18/2017,2017
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,THIRD QUARTER REPORT,40000.00,10/12/2015,2015
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,REGISTRATION AMENDMENT,,10/15/2018,2018
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,THIRD QUARTER REPORT,40000.00,10/16/2018,2018
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,THIRD QUARTER REPORT,40000.00,10/17/2017,2017
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,THIRD QUARTER REPORT,40000.00,10/19/2016,2016
"Van Ness Feldman, LLP",AMAZON WEB SERVICES,THIRD QUARTER REPORT,40000.00,10/20/2014,2014
Van Scoyoc Associates,"Amazon Corporate, LLC",FOURTH QUARTER REPORT,50000.00,01/22/2019,2018
Van Scoyoc Associates,"Amazon Corporate, LLC",FIRST QUARTER REPORT,40000.00,04/22/2019,2019
Van Scoyoc Associates,"Amazon Corporate, LLC",REGISTRATION,,05/30/2018,2018
Van Scoyoc Associates,"Amazon Corporate, LLC",SECOND QUARTER REPORT,30000.00,07/20/2018,2018
Van Scoyoc Associates,"Amazon Corporate, LLC",SECOND QUARTER AMENDMENT,40000.00,10/22/2018,2018
Van Scoyoc Associates,"Amazon Corporate, LLC",THIRD QUARTER REPORT,50000.00,10/22/2018,2018
Venable LLP,Amazon Corporate LLC,FOURTH QUARTER REPORT,,01/16/2015,2014
Venable LLP,Amazon Corporate LLC,FIRST QUARTER TERMINATION (NO ACTIVITY),,04/17/2015,2015
Venable LLP,Amazon Corporate LLC,REGISTRATION,,10/17/2014,2014
Venable LLP,Amazon Corporate LLC,THIRD QUARTER REPORT,30000.00,10/24/2014,2014
Wiley Rein LLP,AMAZONCOM HOLDINGS,YEAR-END TERMINATION (NO ACTIVITY),,02/13/2003,2002
Wiley Rein LLP,AMAZONCOM HOLDINGS,REGISTRATION,,02/14/2001,2001
Wiley Rein LLP,AMAZONCOM HOLDINGS,YEAR-END REPORT,10000.00,03/02/2001,2001
Wiley Rein LLP,AMAZONCOM HOLDINGS,MID-YEAR AMENDMENT,40000.00,03/15/2002,2001
Wiley Rein LLP,AMAZONCOM HOLDINGS,MID-YEAR REPORT,40000.00,08/14/2001,2001
Wiley Rein LLP,AMAZONCOM HOLDINGS,MID-YEAR REPORT,,08/19/2002,2002
