Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/16/2014,2013
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/16/2015,2014
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/17/2017,2016
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/18/2013,2012
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,70000.00,01/18/2018,2017
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,70000.00,01/18/2019,2018
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/19/2016,2015
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,80000.00,01/20/2010,2009
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/20/2011,2010
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,60000.00,01/20/2012,2011
"Williams and Jensen, PLLC",DELL INC,FOURTH QUARTER REPORT,80000.00,01/21/2009,2008
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,160000.00,02/09/2006,2005
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,180000.00,02/12/2007,2006
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,160000.00,02/13/2008,2007
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,80000.00,02/14/2003,2002
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,260000.00,02/14/2005,2004
"Williams and Jensen, PLLC",DELL INC,YEAR-END REPORT,160000.00,02/17/2004,2003
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/14/2015,2015
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,70000.00,04/14/2017,2017
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/15/2016,2016
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/17/2014,2014
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,70000.00,04/19/2010,2010
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,80000.00,04/20/2009,2009
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/20/2011,2011
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/20/2012,2012
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,70000.00,04/20/2018,2018
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,80000.00,04/21/2008,2008
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,60000.00,04/22/2013,2013
"Williams and Jensen, PLLC",DELL INC,FIRST QUARTER REPORT,70000.00,04/22/2019,2019
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/12/2010,2010
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,70000.00,07/12/2017,2017
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/14/2015,2015
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/14/2016,2016
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,90000.00,07/17/2008,2008
"Williams and Jensen, PLLC",DELL INC,REGISTRATION,,07/18/2002,2002
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/18/2012,2012
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/18/2014,2014
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,70000.00,07/18/2018,2018
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/19/2011,2011
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,60000.00,07/19/2013,2013
"Williams and Jensen, PLLC",DELL INC,SECOND QUARTER REPORT,80000.00,07/20/2009,2009
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,160000.00,08/12/2005,2005
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,100000.00,08/14/2002,2002
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,160000.00,08/14/2003,2003
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,160000.00,08/14/2006,2006
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,160000.00,08/14/2007,2007
"Williams and Jensen, PLLC",DELL INC,MID-YEAR REPORT,160000.00,08/16/2004,2004
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/12/2016,2016
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/14/2015,2015
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/17/2014,2014
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,70000.00,10/17/2017,2017
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/18/2012,2012
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/18/2013,2013
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,70000.00,10/19/2018,2018
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,80000.00,10/20/2008,2008
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,80000.00,10/20/2009,2009
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/20/2010,2010
"Williams and Jensen, PLLC",DELL INC,THIRD QUARTER REPORT,60000.00,10/20/2011,2011
Wilmer Cutler Pickering Hale and Dorr LLP,DELL COMPUTER CORP,YEAR-END REPORT,20000.00,02/16/2001,2000
Wilmer Cutler Pickering Hale and Dorr LLP,DELL COMPUTER CORP,MID-YEAR TERMINATION (NO ACTIVITY),,08/14/2001,2001
Wilmer Cutler Pickering Hale and Dorr LLP,DELL COMPUTER CORP,REGISTRATION,,09/11/2000,2000
Wilmer Cutler Pickering Hale and Dorr LLP,DELL COMPUTER CORP,REGISTRATION AMENDMENT,,11/07/2000,2000
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,FOURTH QUARTER REPORT,,01/22/2018,2017
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,FOURTH QUARTER (NO ACTIVITY),,01/22/2019,2018
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,FIRST QUARTER REPORT,,04/20/2018,2018
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,REGISTRATION,,07/24/2017,2017
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,SECOND QUARTER REPORT,,07/24/2017,2017
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,SECOND QUARTER REPORT,,07/25/2018,2018
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,THIRD QUARTER REPORT,,10/23/2017,2017
"Winn Strategies, LLC",TwinLogic Strategies on Behalf of Dell USA LP,THIRD QUARTER (NO ACTIVITY),,12/02/2018,2018
