Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FOURTH QUARTER REPORT,60000.00,01/20/2012,2011
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FOURTH QUARTER REPORT,100000.00,01/22/2013,2012
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FOURTH QUARTER REPORT,60000.00,01/22/2014,2013
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FOURTH QUARTER REPORT,50000.00,01/22/2019,2018
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,YEAR-END REPORT,100000.00,02/13/2008,2007
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FOURTH QUARTER AMENDMENT,80000.00,02/17/2014,2012
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,REGISTRATION,,02/28/2007,2007
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,60000.00,04/17/2008,2008
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/17/2015,2015
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/19/2017,2017
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/19/2018,2018
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/20/2009,2009
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,60000.00,04/20/2010,2010
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,60000.00,04/20/2011,2011
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,70000.00,04/20/2012,2012
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/20/2016,2016
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,60000.00,04/21/2014,2014
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,50000.00,04/22/2019,2019
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,FIRST QUARTER REPORT,60000.00,04/24/2013,2013
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/16/2014,2014
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/17/2008,2008
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,50000.00,07/17/2009,2009
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,50000.00,07/17/2015,2015
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,50000.00,07/19/2016,2016
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,50000.00,07/19/2018,2018
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/20/2010,2010
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/20/2011,2011
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/20/2012,2012
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,50000.00,07/20/2017,2017
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,SECOND QUARTER REPORT,60000.00,07/22/2013,2013
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,MID-YEAR REPORT,75000.00,08/09/2007,2007
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/17/2014,2014
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,50000.00,10/18/2018,2018
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,50000.00,10/19/2015,2015
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,50000.00,10/19/2016,2016
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,50000.00,10/19/2017,2017
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/20/2008,2008
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/20/2009,2009
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/20/2010,2010
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/20/2011,2011
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/21/2013,2013
"Monument Advocacy (formerly known as Monument Policy Group, LLC)",MICROSOFT CORP,THIRD QUARTER REPORT,60000.00,10/22/2012,2012
Ms. Laura Sallstrom,MICROSOFT CORP,YEAR-END REPORT,20000.00,02/03/2005,2004
Ms. Laura Sallstrom,MICROSOFT CORP,YEAR-END REPORT,2000.00,02/13/2004,2003
Ms. Laura Sallstrom,MICROSOFT CORP,YEAR-END (NO ACTIVITY),,02/13/2006,2005
Ms. Laura Sallstrom,MICROSOFT CORP,MID-YEAR (NO ACTIVITY),,08/10/2006,2006
Ms. Laura Sallstrom,MICROSOFT CORP,YEAR-END TERMINATION (NO ACTIVITY),,08/10/2006,2006
Ms. Laura Sallstrom,MICROSOFT CORP,MID-YEAR REPORT,,08/11/2004,2004
Ms. Laura Sallstrom,MICROSOFT CORP,MID-YEAR (NO ACTIVITY),,08/12/2005,2005
Ms. Laura Sallstrom,MICROSOFT CORP,REGISTRATION,,08/15/2003,2003
Ms. Laura Sallstrom,MICROSOFT CORP,MID-YEAR REPORT,,08/18/2003,2003
"Navigators Global LLC (Formerly DC Navigators, LLC)",Microsoft Corporation,REGISTRATION,,02/28/2017,2017
"Navigators Global LLC (Formerly DC Navigators, LLC)",Microsoft Corporation,FIRST QUARTER TERMINATION,75000.00,04/12/2017,2017
"NORQUIST, GROVER G.",MICROSOFT CORP,YEAR-END REPORT,60000.00,02/23/2000,1999
"NORQUIST, GROVER G.",MICROSOFT CORP,YEAR-END TERMINATION (NO ACTIVITY),,02/24/2000,1999
"NORQUIST, GROVER G.",MICROSOFT CORP,MID-YEAR REPORT,60000.00,08/16/1999,1999
Palmetto Group,MICROSOFT CORP,YEAR-END REPORT,40000.00,02/14/2001,2000
Palmetto Group,MICROSOFT CORP,REGISTRATION,,02/18/2000,2000
Palmetto Group,MICROSOFT CORP,YEAR-END TERMINATION,70000.00,02/24/2003,2002
Palmetto Group,MICROSOFT CORP,MID-YEAR REPORT,45000.00,07/19/2001,2001
Palmetto Group,MICROSOFT CORP,MID-YEAR REPORT,60000.00,08/08/2002,2002
Palmetto Group,MICROSOFT CORP,YEAR-END REPORT,60000.00,08/14/2002,2001
PAUL HASTINGS LLP,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,80000.00,01/16/2009,2008
PAUL HASTINGS LLP,MICROSOFT CORPORATION,YEAR-END REPORT,180000.00,02/13/2006,2005
PAUL HASTINGS LLP,MICROSOFT CORPORATION,YEAR-END REPORT,240000.00,02/13/2007,2006
PAUL HASTINGS LLP,MICROSOFT CORPORATION,YEAR-END REPORT,340000.00,02/13/2008,2007
PAUL HASTINGS LLP,MICROSOFT CORPORATION,FIRST QUARTER TERMINATION,80000.00,04/17/2009,2009
PAUL HASTINGS LLP,MICROSOFT CORPORATION,FIRST QUARTER REPORT,190000.00,04/18/2008,2008
PAUL HASTINGS LLP,MICROSOFT CORPORATION,SECOND QUARTER REPORT,180000.00,07/18/2008,2008
PAUL HASTINGS LLP,MICROSOFT CORPORATION,REGISTRATION,,07/28/2005,2005
PAUL HASTINGS LLP,MICROSOFT CORPORATION,MID-YEAR REPORT,580000.00,08/09/2007,2007
PAUL HASTINGS LLP,MICROSOFT CORPORATION,MID-YEAR REPORT,200000.00,08/11/2006,2006
PAUL HASTINGS LLP,MICROSOFT CORPORATION,MID-YEAR REPORT,20000.00,08/16/2005,2005
PAUL HASTINGS LLP,MICROSOFT CORPORATION,THIRD QUARTER REPORT,90000.00,10/20/2008,2008
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FOURTH QUARTER REPORT,,01/06/2009,2008
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FOURTH QUARTER REPORT,50000.00,01/06/2010,2009
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,YEAR-END REPORT,80000.00,02/14/2007,2006
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,YEAR-END REPORT,80000.00,02/14/2008,2007
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FIRST QUARTER REPORT,30000.00,04/02/2009,2009
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FIRST QUARTER REPORT,30000.00,04/19/2010,2010
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FIRST QUARTER REPORT,20000.00,04/21/2008,2008
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,SECOND QUARTER (NO ACTIVITY),,07/09/2010,2010
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,SECOND QUARTER REPORT,30000.00,07/15/2009,2009
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,SECOND QUARTER REPORT,40000.00,07/19/2008,2008
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,REGISTRATION,,08/08/2006,2006
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,MID-YEAR REPORT,20000.00,08/11/2007,2007
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,THIRD QUARTER (NO ACTIVITY),,10/04/2010,2010
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,THIRD QUARTER REPORT,10000.00,10/17/2009,2009
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,THIRD QUARTER REPORT,,10/20/2008,2008
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FOURTH QUARTER TERMINATION (NO ACTIVITY),,10/26/2010,2010
PAW and Associates,MICROSOFT CORPORATION INDUSTRY UNIT,FOURTH QUARTER REPORT,,11/18/2008,2008
PCT Government Relations,Microsoft Corporation,REGISTRATION,,03/18/2010,2010
PCT Government Relations,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/19/2010,2010
PCT Government Relations,Microsoft Corporation,SECOND QUARTER REPORT,90000.00,07/12/2010,2010
PCT Government Relations,Microsoft Corporation,THIRD QUARTER REPORT,90000.00,10/01/2010,2010
PCT Government Relations,Microsoft Corporation,FOURTH QUARTER TERMINATION,30000.00,11/01/2010,2010
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,80000.00,01/18/2019,2018
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,50000.00,01/20/2010,2009
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,80000.00,01/20/2011,2010
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,80000.00,01/20/2012,2011
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,50000.00,01/21/2009,2008
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,90000.00,01/21/2014,2013
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,60000.00,01/22/2013,2012
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,80000.00,01/22/2018,2017
Peck Madigan Jones,MICROSOFT CORPORATION,FOURTH QUARTER REPORT,60000.00,01/23/2017,2016
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/13/2007,2006
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/13/2007,2006
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,120000.00,02/14/2003,2002
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/14/2005,2004
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/14/2006,2005
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/14/2008,2007
Peck Madigan Jones,MICROSOFT CORPORATION,YEAR-END REPORT,160000.00,02/17/2004,2003
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,80000.00,04/18/2008,2008
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,50000.00,04/20/2009,2009
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,50000.00,04/20/2010,2010
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,80000.00,04/20/2011,2011
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,70000.00,04/20/2012,2012
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,60000.00,04/20/2015,2015
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,60000.00,04/20/2016,2016
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,80000.00,04/20/2018,2018
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,90000.00,04/21/2014,2014
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,80000.00,04/22/2013,2013
Peck Madigan Jones,MICROSOFT CORPORATION,FIRST QUARTER REPORT,80000.00,04/22/2019,2019
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER AMENDMENT,50000.00,07/14/2011,2009
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,50000.00,07/20/2009,2009
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,50000.00,07/20/2010,2010
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,80000.00,07/20/2011,2011
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,60000.00,07/20/2012,2012
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,60000.00,07/20/2015,2015
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,60000.00,07/20/2016,2016
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,80000.00,07/20/2017,2017
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,80000.00,07/20/2018,2018
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,50000.00,07/21/2008,2008
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,90000.00,07/21/2014,2014
Peck Madigan Jones,MICROSOFT CORPORATION,SECOND QUARTER REPORT,90000.00,07/22/2013,2013
Peck Madigan Jones,MICROSOFT CORPORATION,REGISTRATION,,08/02/2002,2002
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,160000.00,08/05/2005,2005
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,,08/08/2002,2002
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,160000.00,08/10/2006,2006
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,160000.00,08/13/2004,2004
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,140000.00,08/14/2003,2003
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,160000.00,08/14/2007,2007
Peck Madigan Jones,MICROSOFT CORPORATION,MID-YEAR REPORT,160000.00,08/14/2007,2007
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,50000.00,10/20/2008,2008
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,50000.00,10/20/2009,2009
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,80000.00,10/20/2010,2010
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,80000.00,10/20/2011,2011
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,70000.00,10/20/2014,2014
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,60000.00,10/20/2015,2015
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,80000.00,10/20/2017,2017
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,90000.00,10/21/2013,2013
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,60000.00,10/22/2012,2012
Peck Madigan Jones,MICROSOFT CORPORATION,THIRD QUARTER REPORT,80000.00,10/22/2018,2018
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,30000.00,01/21/2014,2013
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
Penn Hill Group,Microsoft Corporation,REGISTRATION,,02/19/2013,2013
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/20/2015,2015
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/20/2016,2016
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/20/2018,2018
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,30000.00,04/21/2014,2014
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,40000.00,04/22/2013,2013
Penn Hill Group,Microsoft Corporation,FIRST QUARTER REPORT,60000.00,04/22/2019,2019
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,50000.00,07/18/2013,2013
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,60000.00,07/20/2015,2015
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,60000.00,07/20/2016,2016
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,60000.00,07/20/2017,2017
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,60000.00,07/20/2018,2018
Penn Hill Group,Microsoft Corporation,SECOND QUARTER REPORT,80000.00,07/21/2014,2014
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,40000.00,10/18/2013,2013
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,60000.00,10/20/2014,2014
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,60000.00,10/20/2015,2015
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,60000.00,10/20/2017,2017
Penn Hill Group,Microsoft Corporation,THIRD QUARTER REPORT,60000.00,10/22/2018,2018
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,60000.00,12/30/2016,2016
Penn Hill Group,Microsoft Corporation,FOURTH QUARTER REPORT,60000.00,12/31/2018,2018
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,50000.00,01/19/2012,2011
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/19/2016,2015
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/20/2013,2012
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/20/2014,2013
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/20/2017,2016
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/21/2019,2018
"Polaris-Hutton Group, LLC",Microsoft,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
"Polaris-Hutton Group, LLC",Microsoft,REGISTRATION,,02/07/2011,2011
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/18/2016,2016
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/19/2015,2015
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/19/2018,2018
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,50000.00,04/20/2011,2011
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/20/2012,2012
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/20/2013,2013
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/20/2014,2014
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER AMENDMENT,60000.00,04/20/2017,2017
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
"Polaris-Hutton Group, LLC",Microsoft,FIRST QUARTER REPORT,60000.00,04/21/2019,2019
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/16/2013,2013
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/17/2012,2012
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,50000.00,07/19/2011,2011
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/19/2016,2016
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/19/2017,2017
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/19/2018,2018
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/20/2014,2014
"Polaris-Hutton Group, LLC",Microsoft,SECOND QUARTER REPORT,60000.00,07/20/2015,2015
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/18/2013,2013
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/18/2014,2014
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,50000.00,10/19/2011,2011
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/19/2012,2012
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/19/2015,2015
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/19/2017,2017
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
"Polaris-Hutton Group, LLC",Microsoft,THIRD QUARTER REPORT,60000.00,10/21/2018,2018
"Powers Pyles Sutter & Verville, P.C.",MICROSOFT,REGISTRATION,,02/05/2004,2004
"Powers Pyles Sutter & Verville, P.C.",MICROSOFT,YEAR-END REPORT,,02/11/2004,2003
"Powers Pyles Sutter & Verville, P.C.",MICROSOFT,MID-YEAR TERMINATION,,08/06/2004,2004
PRICEWATERHOUSECOOPERS,MICROSOFT CORP,YEAR-END TERMINATION,80000.00,02/24/2004,2003
PRICEWATERHOUSECOOPERS,MICROSOFT CORP,REGISTRATION,,05/02/2003,2003
PRICEWATERHOUSECOOPERS,MICROSOFT CORP,MID-YEAR REPORT,100000.00,08/13/2003,2003
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,FOURTH QUARTER TERMINATION,60000.00,01/16/2009,2008
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END REPORT,160000.00,02/09/2006,2005
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END REPORT,160000.00,02/11/2005,2004
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR AMENDMENT,220000.00,02/14/2002,2001
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END REPORT,220000.00,02/14/2002,2001
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,REGISTRATION,,02/15/2001,2001
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END REPORT,180000.00,02/17/2004,2003
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END REPORT,160000.00,02/25/2003,2002
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END AMENDMENT,220000.00,03/26/2002,2001
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,REGISTRATION AMENDMENT,,03/31/2011,2011
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,FIRST QUARTER REPORT,30000.00,04/20/2011,2011
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,REGISTRATION AMENDMENT,,06/13/2003,2003
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,SECOND QUARTER TERMINATION,30000.00,07/20/2011,2011
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR TERMINATION,120000.00,08/01/2006,2006
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR REPORT,160000.00,08/09/2005,2005
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR REPORT,240000.00,08/14/2001,2001
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR REPORT,220000.00,08/14/2002,2002
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR REPORT,180000.00,08/15/2003,2003
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,MID-YEAR REPORT,160000.00,08/16/2004,2004
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,YEAR-END AMENDMENT,,09/19/2006,2005
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,REGISTRATION,,10/17/2008,2008
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,REGISTRATION AMENDMENT,,10/17/2008,2008
QGA Public Affairs (formerly Quinn Gillespie & Associates),Microsoft Corporation,THIRD QUARTER REPORT,10000.00,10/17/2008,2008
