Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
Fierce Government Relations,Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/20/2016,2015
Fierce Government Relations,Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/22/2018,2017
Fierce Government Relations,Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/22/2019,2018
Fierce Government Relations,Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/23/2017,2016
Fierce Government Relations,Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/20/2015,2015
Fierce Government Relations,Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/20/2016,2016
Fierce Government Relations,Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/20/2017,2017
Fierce Government Relations,Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/20/2018,2018
Fierce Government Relations,Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/22/2019,2019
Fierce Government Relations,Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2015,2015
Fierce Government Relations,Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2016,2016
Fierce Government Relations,Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2017,2017
Fierce Government Relations,Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2018,2018
Fierce Government Relations,Oracle Corporation,SECOND QUARTER AMENDMENT,90000.00,08/01/2018,2018
Fierce Government Relations,Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2015,2015
Fierce Government Relations,Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2016,2016
Fierce Government Relations,Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2017,2017
Fierce Government Relations,Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/22/2018,2018
"Fierce, Isakowitz & Blalock",Oracle Corporation,REGISTRATION,,01/14/2011,2011
"Fierce, Isakowitz & Blalock",Oracle Corporation,FOURTH QUARTER REPORT,80000.00,01/17/2012,2011
"Fierce, Isakowitz & Blalock",Oracle Corporation,FOURTH QUARTER TERMINATION,90000.00,01/20/2015,2014
"Fierce, Isakowitz & Blalock",Oracle Corporation,FOURTH QUARTER REPORT,80000.00,01/21/2014,2013
"Fierce, Isakowitz & Blalock",Oracle Corporation,FOURTH QUARTER REPORT,80000.00,01/22/2013,2012
"Fierce, Isakowitz & Blalock",Oracle Corporation,FIRST QUARTER REPORT,80000.00,04/17/2012,2012
"Fierce, Isakowitz & Blalock",Oracle Corporation,FIRST QUARTER REPORT,80000.00,04/19/2013,2013
"Fierce, Isakowitz & Blalock",Oracle Corporation,FIRST QUARTER REPORT,80000.00,04/20/2011,2011
"Fierce, Isakowitz & Blalock",Oracle Corporation,FIRST QUARTER REPORT,80000.00,04/21/2014,2014
"Fierce, Isakowitz & Blalock",Oracle Corporation,SECOND QUARTER REPORT,80000.00,07/13/2011,2011
"Fierce, Isakowitz & Blalock",Oracle Corporation,SECOND QUARTER REPORT,80000.00,07/19/2012,2012
"Fierce, Isakowitz & Blalock",Oracle Corporation,SECOND QUARTER REPORT,80000.00,07/21/2014,2014
"Fierce, Isakowitz & Blalock",Oracle Corporation,SECOND QUARTER REPORT,80000.00,07/22/2013,2013
"Fierce, Isakowitz & Blalock",Oracle Corporation,THIRD QUARTER REPORT,80000.00,10/20/2011,2011
"Fierce, Isakowitz & Blalock",Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2014,2014
"Fierce, Isakowitz & Blalock",Oracle Corporation,THIRD QUARTER REPORT,80000.00,10/21/2013,2013
"Fierce, Isakowitz & Blalock",Oracle Corporation,THIRD QUARTER REPORT,80000.00,10/22/2012,2012
Forbes-Tate,Cauthen Forbes & Williams on behalf of Oracle,FOURTH QUARTER REPORT,60000.00,01/22/2013,2012
Forbes-Tate,Cauthen Forbes & Williams on behalf of Oracle,FIRST QUARTER REPORT,60000.00,04/22/2013,2013
Forbes-Tate,Cauthen Forbes & Williams on behalf of Oracle,SECOND QUARTER TERMINATION,60000.00,07/22/2013,2013
Forbes-Tate,Cauthen Forbes & Williams on behalf of Oracle,REGISTRATION,,10/10/2012,2012
Forbes-Tate,Cauthen Forbes & Williams on behalf of Oracle,THIRD QUARTER REPORT,20000.00,10/22/2012,2012
Forbes-Tate,Oracle,THIRD QUARTER REPORT,60000.00,01/06/2014,2013
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,60000.00,01/19/2017,2016
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,60000.00,01/21/2014,2013
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
Forbes-Tate,Oracle,FOURTH QUARTER REPORT,80000.00,01/22/2019,2018
Forbes-Tate,Oracle,FIRST QUARTER REPORT,60000.00,04/19/2018,2018
Forbes-Tate,Oracle,FIRST QUARTER REPORT,60000.00,04/20/2015,2015
Forbes-Tate,Oracle,FIRST QUARTER REPORT,60000.00,04/20/2016,2016
Forbes-Tate,Oracle,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
Forbes-Tate,Oracle,FIRST QUARTER REPORT,60000.00,04/21/2014,2014
Forbes-Tate,Oracle,FIRST QUARTER REPORT,50000.00,04/22/2019,2019
Forbes-Tate,Oracle,SECOND QUARTER REPORT,60000.00,07/19/2014,2014
Forbes-Tate,Oracle,SECOND QUARTER REPORT,60000.00,07/19/2017,2017
Forbes-Tate,Oracle,SECOND QUARTER REPORT,60000.00,07/19/2018,2018
Forbes-Tate,Oracle,SECOND QUARTER REPORT,60000.00,07/20/2015,2015
Forbes-Tate,Oracle,SECOND QUARTER REPORT,60000.00,07/20/2016,2016
Forbes-Tate,Oracle,REGISTRATION,,10/04/2013,2013
Forbes-Tate,Oracle,THIRD QUARTER REPORT,60000.00,10/16/2017,2017
Forbes-Tate,Oracle,THIRD QUARTER REPORT,60000.00,10/19/2016,2016
Forbes-Tate,Oracle,THIRD QUARTER REPORT,70000.00,10/19/2018,2018
Forbes-Tate,Oracle,THIRD QUARTER REPORT,60000.00,10/20/2014,2014
Forbes-Tate,Oracle,THIRD QUARTER REPORT,60000.00,10/20/2015,2015
Horizon Government Affairs,Oracle Corporation,FOURTH QUARTER TERMINATION (NO ACTIVITY),,01/16/2019,2018
Horizon Government Affairs,Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/19/2018,2017
Horizon Government Affairs,Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
Horizon Government Affairs,Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/20/2017,2016
Horizon Government Affairs,Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/10/2018,2018
Horizon Government Affairs,Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/19/2016,2016
Horizon Government Affairs,Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
Horizon Government Affairs,Oracle Corporation,REGISTRATION,,07/20/2015,2015
Horizon Government Affairs,Oracle Corporation,SECOND QUARTER REPORT,60000.00,07/20/2016,2016
Horizon Government Affairs,Oracle Corporation,SECOND QUARTER REPORT,60000.00,07/20/2017,2017
Horizon Government Affairs,Oracle Corporation,SECOND QUARTER REPORT,60000.00,08/14/2018,2018
Horizon Government Affairs,Oracle Corporation,THIRD QUARTER REPORT,20000.00,10/10/2018,2018
Horizon Government Affairs,Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/20/2015,2015
Horizon Government Affairs,Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
Horizon Government Affairs,Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/20/2017,2017
JBC International,ORACLE CORP,YEAR-END (NO ACTIVITY),,02/14/2000,1999
JBC International,ORACLE CORP,REGISTRATION AMENDMENT,,02/28/2000,1999
JBC International,ORACLE CORP,MID-YEAR TERMINATION (NO ACTIVITY),,08/14/2000,2000
JBC International,ORACLE CORP,MID-YEAR (NO ACTIVITY),,08/16/1999,1999
"Jefferson Government Relations, L.L.C.",ORACLE CORP,YEAR-END TERMINATION (NO ACTIVITY),40000.00,02/14/2001,2000
"Jefferson Government Relations, L.L.C.",ORACLE CORP,REGISTRATION,,06/20/2000,2000
"Jefferson Government Relations, L.L.C.",ORACLE CORP,MID-YEAR REPORT,40000.00,08/14/2000,2000
"Jones Walker, LLP",ORACLE CORP,REGISTRATION,,07/29/1999,1999
"Jones Walker, LLP",ORACLE CORP,MID-YEAR (NO ACTIVITY),,08/13/1999,1999
"Jones Walker, LLP",ORACLE CORP,MID-YEAR TERMINATION AMENDMENT,,11/08/1999,1999
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",REGISTRATION,,01/17/2018,2017
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",FOURTH QUARTER REPORT,20000.00,01/22/2018,2017
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",FOURTH QUARTER REPORT,70000.00,01/22/2019,2018
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",FIRST QUARTER REPORT,70000.00,04/20/2018,2018
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",FIRST QUARTER REPORT,70000.00,04/22/2019,2019
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",SECOND QUARTER REPORT,70000.00,07/20/2018,2018
KLEIN/JOHNSON GROUP,"Oracle America, Inc.",THIRD QUARTER REPORT,70000.00,10/22/2018,2018
"Manatt, Phelps, and Phillips",ORACLE CORP,REGISTRATION,,01/26/2001,2001
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END TERMINATION (NO ACTIVITY),20000.00,01/28/2002,2001
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END REPORT,,02/02/2004,2003
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END REPORT,,02/13/2003,2002
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END REPORT,,02/14/2005,2004
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END REPORT,,02/14/2006,2005
"Manatt, Phelps, and Phillips",ORACLE CORP,YEAR-END TERMINATION (NO ACTIVITY),,02/15/2007,2006
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR REPORT,,07/16/2003,2003
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR REPORT,,07/17/2002,2002
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR REPORT,40000.00,07/18/2001,2001
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR REPORT,,07/26/2004,2004
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR (NO ACTIVITY),,08/03/2006,2006
"Manatt, Phelps, and Phillips",ORACLE CORP,MID-YEAR REPORT,,08/15/2005,2005
Mayer Brown LLP,ORACLE CORP,YEAR-END REPORT,40000.00,02/14/2000,1999
Mayer Brown LLP,ORACLE CORP,YEAR-END REPORT,,02/14/2001,2000
Mayer Brown LLP,ORACLE CORP,YEAR-END REPORT,,02/14/2002,2001
Mayer Brown LLP,ORACLE CORP,YEAR-END (NO ACTIVITY),,02/14/2003,2002
Mayer Brown LLP,ORACLE CORP,REGISTRATION,,05/25/1999,1999
Mayer Brown LLP,ORACLE CORP,MID-YEAR REPORT,,08/09/2002,2002
Mayer Brown LLP,ORACLE CORP,MID-YEAR REPORT,40000.00,08/13/1999,1999
Mayer Brown LLP,ORACLE CORP,MID-YEAR REPORT,,08/13/2001,2001
Mayer Brown LLP,ORACLE CORP,MID-YEAR (NO ACTIVITY),,08/13/2003,2003
Mayer Brown LLP,ORACLE CORP,MID-YEAR (NO ACTIVITY),20000.00,08/14/2000,2000
Mayer Brown LLP,ORACLE CORP,MID-YEAR AMENDMENT,,11/13/2003,2002
Mayer Brown LLP,ORACLE CORP,YEAR-END AMENDMENT,,11/13/2003,2001
Mayer Brown LLP,ORACLE CORP,MID-YEAR TERMINATION AMENDMENT (NO ACTIVITY),,11/14/2003,2003
Mayer Brown LLP,ORACLE CORP,MID-YEAR AMENDMENT,,12/22/2003,2002
"Mercury Public Affairs, LLC",ORACLE,REGISTRATION,,01/18/2000,1999
"Mercury Public Affairs, LLC",ORACLE,YEAR-END REPORT,20000.00,02/09/2000,1999
"Mercury Public Affairs, LLC",ORACLE,YEAR-END REPORT,1000000.00,02/14/2001,2000
"Mercury Public Affairs, LLC",ORACLE,YEAR-END REPORT,80000.00,02/14/2002,2001
"Mercury Public Affairs, LLC",ORACLE,YEAR-END TERMINATION (NO ACTIVITY),,02/14/2003,2002
"Mercury Public Affairs, LLC",ORACLE,MID-YEAR (NO ACTIVITY),10000.00,08/02/2002,2002
"Mercury Public Affairs, LLC",ORACLE,REGISTRATION AMENDMENT,,08/02/2002,2002
"Mercury Public Affairs, LLC",ORACLE,MID-YEAR REPORT,80000.00,08/09/2001,2001
"Mercury Public Affairs, LLC",ORACLE,MID-YEAR REPORT,140000.00,08/14/2000,2000
Mr. JAMES TAYLOR,ORACLE CORPORATION,FOURTH QUARTER (NO ACTIVITY),,01/12/2009,2008
Mr. JAMES TAYLOR,ORACLE CORPORATION,YEAR-END REPORT,45000.00,02/11/2005,2004
Mr. JAMES TAYLOR,ORACLE CORPORATION,YEAR-END (NO ACTIVITY),,02/12/2008,2007
Mr. JAMES TAYLOR,ORACLE CORPORATION,REGISTRATION,,02/14/2003,2003
Mr. JAMES TAYLOR,ORACLE CORPORATION,YEAR-END REPORT,,02/14/2006,2005
Mr. JAMES TAYLOR,ORACLE CORPORATION,YEAR-END (NO ACTIVITY),,02/14/2007,2006
Mr. JAMES TAYLOR,ORACLE CORPORATION,FIRST QUARTER (NO ACTIVITY),,04/07/2008,2008
Mr. JAMES TAYLOR,ORACLE CORPORATION,FIRST QUARTER (NO ACTIVITY),,04/09/2009,2009
Mr. JAMES TAYLOR,ORACLE CORPORATION,SECOND QUARTER (NO ACTIVITY),,07/10/2008,2008
Mr. JAMES TAYLOR,ORACLE CORPORATION,SECOND QUARTER TERMINATION (NO ACTIVITY),,07/20/2009,2009
Mr. JAMES TAYLOR,ORACLE CORPORATION,MID-YEAR REPORT,,07/25/2007,2007
Mr. JAMES TAYLOR,ORACLE CORPORATION,YEAR-END REPORT,40000.00,07/30/2004,2003
Mr. JAMES TAYLOR,ORACLE CORPORATION,MID-YEAR REPORT,40000.00,08/04/2003,2003
Mr. JAMES TAYLOR,ORACLE CORPORATION,REGISTRATION,,08/04/2003,2003
Mr. JAMES TAYLOR,ORACLE CORPORATION,REGISTRATION AMENDMENT,,08/06/2003,2003
Mr. JAMES TAYLOR,ORACLE CORPORATION,MID-YEAR REPORT,40000.00,08/15/2005,2005
Mr. JAMES TAYLOR,ORACLE CORPORATION,MID-YEAR REPORT,,08/22/2006,2006
Mr. JAMES TAYLOR,ORACLE CORPORATION,THIRD QUARTER (NO ACTIVITY),,10/15/2008,2008
Mr. JAMES TAYLOR,ORACLE CORPORATION,MID-YEAR REPORT,40000.00,12/10/2004,2004
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER AMENDMENT,,01/06/2013,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER AMENDMENT,,01/06/2013,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER AMENDMENT,,01/06/2013,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER AMENDMENT,,01/06/2013,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER (NO ACTIVITY),,01/14/2016,2015
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER (NO ACTIVITY),,01/20/2014,2013
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER (NO ACTIVITY),,01/23/2018,2017
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,01/23/2018,2017
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER REPORT,20000.00,01/27/2012,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,20000.00,01/27/2012,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER (NO ACTIVITY),,02/03/2015,2014
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,YEAR-END REPORT,40000.00,02/05/2009,2007
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER REPORT,20000.00,02/05/2010,2009
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER REPORT,20000.00,02/14/2011,2010
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,REGISTRATION,,03/07/2005,2005
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,YEAR-END REPORT,90000.00,03/07/2006,2005
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,YEAR-END REPORT,40000.00,03/23/2009,2007
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER (NO ACTIVITY),,03/26/2013,2013
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER AMENDMENT (NO ACTIVITY),,03/26/2013,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER AMENDMENT (NO ACTIVITY),,03/26/2013,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER AMENDMENT (NO ACTIVITY),,03/26/2013,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER (NO ACTIVITY),,04/02/2015,2015
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER REPORT,20000.00,04/07/2009,2008
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,20000.00,04/07/2009,2008
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,YEAR-END REPORT,40000.00,04/07/2009,2007
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER (NO ACTIVITY),,04/09/2018,2018
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER AMENDMENT (NO ACTIVITY),,04/12/2017,2017
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER REPORT,30000.00,04/22/2009,2009
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER REPORT,20000.00,04/27/2010,2010
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER (NO ACTIVITY),,05/04/2016,2016
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER REPORT,20000.00,05/17/2012,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER (NO ACTIVITY),,05/17/2014,2014
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER REPORT,20000.00,05/22/2011,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FIRST QUARTER REPORT,20000.00,06/02/2008,2008
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,YEAR-END REPORT,40000.00,06/08/2007,2006
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,06/28/2018,2018
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,07/10/2013,2013
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER REPORT,18000.00,07/12/2012,2012
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER REPORT,20000.00,07/15/2009,2009
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER REPORT,20000.00,07/16/2011,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,MID-YEAR REPORT,60000.00,07/18/2005,2005
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER REPORT,22500.00,07/21/2008,2008
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER REPORT,20000.00,07/21/2010,2010
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,08/01/2014,2014
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,08/05/2015,2015
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,08/07/2017,2017
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,SECOND QUARTER (NO ACTIVITY),,08/17/2016,2016
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,MID-YEAR REPORT,40000.00,08/22/2007,2007
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,08/31/2017,2016
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER (NO ACTIVITY),,09/11/2017,2016
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,10/11/2013,2013
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,10/11/2018,2018
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,20000.00,10/18/2010,2010
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,20000.00,11/10/2011,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,20000.00,11/10/2011,2011
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER REPORT,15000.00,11/12/2009,2009
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,11/15/2014,2014
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,THIRD QUARTER (NO ACTIVITY),,11/16/2015,2015
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,MID-YEAR (NO ACTIVITY),,12/11/2006,2006
"MSP Strategic Communications, Inc.",ORACLE AMERICA INC,FOURTH QUARTER TERMINATION (NO ACTIVITY),,12/31/2018,2018
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/16/2009,2008
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,70000.00,01/18/2017,2016
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,110000.00,01/20/2010,2009
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,110000.00,01/20/2011,2010
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,110000.00,01/22/2018,2017
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,100000.00,01/22/2019,2018
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,40000.00,01/28/2011,2011
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",YEAR-END REPORT,225000.00,02/09/2007,2006
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",YEAR-END REPORT,200000.00,02/13/2006,2005
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",YEAR-END REPORT,220000.00,02/13/2008,2007
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",YEAR-END REPORT,200000.00,02/14/2005,2004
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",REGISTRATION,,02/17/2004,2004
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,75000.00,04/12/2017,2017
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,110000.00,04/20/2009,2009
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,110000.00,04/20/2010,2010
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER TERMINATION AMENDMENT,110000.00,04/20/2011,2011
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/20/2016,2016
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,110000.00,04/20/2018,2018
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/21/2008,2008
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/22/2019,2019
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/14/2016,2016
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,100000.00,07/14/2017,2017
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",REGISTRATION AMENDMENT,,07/15/2015,2015
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,110000.00,07/17/2009,2009
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/18/2008,2008
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,110000.00,07/20/2010,2010
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,40000.00,07/20/2015,2015
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,110000.00,07/20/2018,2018
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",MID-YEAR REPORT,80000.00,08/02/2007,2007
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",MID-YEAR REPORT,160000.00,08/13/2004,2004
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",MID-YEAR REPORT,100000.00,08/14/2006,2006
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",MID-YEAR REPORT,100000.00,08/15/2005,2005
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,110000.00,10/15/2010,2010
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,110000.00,10/17/2017,2017
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/18/2016,2016
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/20/2008,2008
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,110000.00,10/20/2009,2009
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/20/2015,2015
"Navigators Global LLC (Formerly DC Navigators, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,110000.00,10/22/2018,2018
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1410000.00,01/03/2013,2012
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1050000.00,01/20/2010,2009
